fixDuration,resp.keys,resp.corr,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,pracLoop.order,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,frameRate,resp.rt,instResp.keys,instResp.rt,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,blockLoop.order,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,mainLoop.order
1,right,0,1,0,24,17,1,23,stim/both.png,stim/incongLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.539000034,,,,,,,,,,,,,,
0.45,left,0,1,0,24,22,1,23,stim/centre.png,stim/incongLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.717000008,,,,,,,,,,,,,,
1.55,left,1,1,0,24,14,1,23,stim/centre.png,stim/congRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.463999987,,,,,,,,,,,,,,
1.4,left,0,1,0,24,21,1,23,stim/both.png,stim/incongLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,1.164000034,,,,,,,,,,,,,,
0.85,right,1,1,0,24,8,1,23,stim/upper.png,stim/congRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.363999844,,,,,,,,,,,,,,
0.8,right,1,,,,,,,stim/upper.png,stim/congRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.547999859,space,89.21300006,3,0,3,0,1,2,2,0,96,8,1,95
1.5,left,1,,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,1.063999891,,,3,0,3,0,1,2,2,0,96,32,1,95
0.9,right,0,,,,,,,stim/upper.png,stim/incongLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.680999994,,,3,0,3,0,1,2,2,0,96,16,1,95
0.65,right,1,,,,,,,stim/centre.png,stim/neutralRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,1.065000057,,,3,0,3,0,1,2,2,0,96,42,1,95
0.5,,0,,,,,,,stim/both.png,stim/incongLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,,,,3,0,3,0,1,2,2,0,96,21,1,95
0.7,left,1,,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.930999994,,,3,0,3,0,1,2,2,0,96,34,1,95
0.4,right,0,,,,,,,stim/centre.png,stim/incongRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,1.011000156,,,3,0,3,0,1,2,2,0,96,30,1,95
0.95,left,1,,,,,,,stim/both.png,stim/incongLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.796999931,,,3,0,3,0,1,2,2,0,96,17,1,95
0.45,left,1,,,,,,,stim/both.png,stim/congRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.614000082,,,3,0,3,0,1,2,2,0,96,13,1,95
0.6,left,1,,,,,,,stim/both.png,stim/neutralRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.664000034,,,3,0,3,0,1,2,2,0,96,45,1,95
1.45,right,1,,,,,,,stim/lower.png,stim/congLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.447000027,,,3,0,3,0,1,2,2,0,96,4,1,95
0.7,left,1,,,,,,,stim/centre.png,stim/congLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.480000019,,,3,0,3,0,1,2,2,0,96,2,1,95
1.35,right,1,,,,,,,stim/blank.png,stim/incongLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.914000034,,,3,0,3,0,1,2,2,0,96,23,1,95
0.85,right,1,,,,,,,stim/upper.png,stim/incongRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.648000002,,,3,0,3,0,1,2,2,0,96,24,1,95
0.75,right,1,,,,,,,stim/both.png,stim/neutralLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.747999907,,,3,0,3,0,1,2,2,0,96,37,1,95
1.5,right,1,,,,,,,stim/centre.png,stim/incongLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.680000067,,,3,0,3,0,1,2,2,0,96,22,1,95
0.8,right,1,,,,,,,stim/blank.png,stim/neutralRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.580999851,,,3,0,3,0,1,2,2,0,96,43,1,95
1.15,left,1,,,,,,,stim/both.png,stim/incongRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.84800005,,,3,0,3,0,1,2,2,0,96,29,1,95
0.8,right,1,,,,,,,stim/both.png,stim/neutralRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.414000034,,,3,0,3,0,1,2,2,0,96,41,1,95
1.45,right,1,,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.530999899,,,3,0,3,0,1,2,2,0,96,39,1,95
1,right,1,,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.56400013,,,3,0,3,0,1,2,2,0,96,38,1,95
0.55,left,1,,,,,,,stim/both.png,stim/congLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.414999962,,,3,0,3,0,1,2,2,0,96,1,1,95
1.35,left,1,,,,,,,stim/blank.png,stim/congRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.864999771,,,3,0,3,0,1,2,2,0,96,15,1,95
1.2,right,1,,,,,,,stim/centre.png,stim/congRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.413000107,,,3,0,3,0,1,2,2,0,96,10,1,95
1.55,left,1,,,,,,,stim/blank.png,stim/incongLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.730000019,,,3,0,3,0,1,2,2,0,96,19,1,95
1.2,right,0,,,,,,,stim/centre.png,stim/neutralRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.654000044,,,3,0,3,0,1,2,2,0,96,46,1,95
0.45,right,1,,,,,,,stim/blank.png,stim/incongRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.963999987,,,3,0,3,0,1,2,2,0,96,27,1,95
0.45,left,1,,,,,,,stim/lower.png,stim/incongRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.79700017,,,3,0,3,0,1,2,2,0,96,28,1,95
1.25,right,1,,,,,,,stim/centre.png,stim/congLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.579999924,,,3,0,3,0,1,2,2,0,96,6,1,95
0.95,left,1,,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.512999773,,,3,0,3,0,1,2,2,0,96,35,1,95
0.6,left,1,,,,,,,stim/blank.png,stim/congLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.546999931,,,3,0,3,0,1,2,2,0,96,3,1,95
0.55,left,1,,,,,,,stim/lower.png,stim/congRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.513000011,,,3,0,3,0,1,2,2,0,96,12,1,95
0.65,left,1,,,,,,,stim/upper.png,stim/congLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.480999947,,,3,0,3,0,1,2,2,0,96,0,1,95
1.4,left,1,,,,,,,stim/lower.png,stim/neutralRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.530999899,,,3,0,3,0,1,2,2,0,96,44,1,95
1,left,1,,,,,,,stim/centre.png,stim/incongLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.631000042,,,3,0,3,0,1,2,2,0,96,18,1,95
0.6,right,1,,,,,,,stim/both.png,stim/congLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.553000212,,,3,0,3,0,1,2,2,0,96,5,1,95
0.95,right,1,,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.546999931,,,3,0,3,0,1,2,2,0,96,36,1,95
0.6,right,1,,,,,,,stim/both.png,stim/congRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.548000097,,,3,0,3,0,1,2,2,0,96,9,1,95
1.1,left,1,,,,,,,stim/blank.png,stim/neutralRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.398000002,,,3,0,3,0,1,2,2,0,96,47,1,95
0.75,right,1,,,,,,,stim/centre.png,stim/incongRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.598999977,,,3,0,3,0,1,2,2,0,96,26,1,95
0.95,right,1,,,,,,,stim/upper.png,stim/neutralRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.564999819,,,3,0,3,0,1,2,2,0,96,40,1,95
0.4,left,1,,,,,,,stim/both.png,stim/neutralLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.464999914,,,3,0,3,0,1,2,2,0,96,33,1,95
0.9,right,1,,,,,,,stim/blank.png,stim/congLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.580999851,,,3,0,3,0,1,2,2,0,96,7,1,95
0.4,right,1,,,,,,,stim/lower.png,stim/incongLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.566000223,,,3,0,3,0,1,2,2,0,96,20,1,95
0.4,left,1,,,,,,,stim/centre.png,stim/congRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.446000099,,,3,0,3,0,1,2,2,0,96,14,1,95
1.25,right,1,,,,,,,stim/both.png,stim/incongRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.579999924,,,3,0,3,0,1,2,2,0,96,25,1,95
0.85,left,1,,,,,,,stim/blank.png,stim/incongRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.697999954,,,3,0,3,0,1,2,2,0,96,31,1,95
0.75,right,1,,,,,,,stim/blank.png,stim/congRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.565000057,,,3,0,3,0,1,2,2,0,96,11,1,95
1.5,right,1,,,,,,,stim/lower.png,stim/congLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.630000114,,,3,0,3,0,1,2,2,0,96,4,1,95
1.05,right,1,,,,,,,stim/both.png,stim/congRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.546999931,,,3,0,3,0,1,2,2,0,96,9,1,95
0.4,right,1,,,,,,,stim/blank.png,stim/incongLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.84800005,,,3,0,3,0,1,2,2,0,96,23,1,95
0.9,right,1,,,,,,,stim/blank.png,stim/neutralRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.496999979,,,3,0,3,0,1,2,2,0,96,43,1,95
0.9,left,1,,,,,,,stim/both.png,stim/congRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.496000051,,,3,0,3,0,1,2,2,0,96,13,1,95
0.9,left,1,,,,,,,stim/blank.png,stim/congRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.480000019,,,3,0,3,0,1,2,2,0,96,15,1,95
0.6,right,1,,,,,,,stim/both.png,stim/neutralRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.398000002,,,3,0,3,0,1,2,2,0,96,41,1,95
1.1,right,0,,,,,,,stim/both.png,stim/incongLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.496000051,,,3,0,3,0,1,2,2,0,96,17,1,95
0.45,right,1,,,,,,,stim/both.png,stim/incongRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,1.248000145,,,3,0,3,0,1,2,2,0,96,25,1,95
1.5,right,1,,,,,,,stim/both.png,stim/neutralLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.647000074,,,3,0,3,0,1,2,2,0,96,37,1,95
1.25,right,1,,,,,,,stim/both.png,stim/incongLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.713999987,,,3,0,3,0,1,2,2,0,96,21,1,95
0.85,right,1,,,,,,,stim/centre.png,stim/incongLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.663000107,,,3,0,3,0,1,2,2,0,96,22,1,95
1.5,right,1,,,,,,,stim/centre.png,stim/incongRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.713999987,,,3,0,3,0,1,2,2,0,96,26,1,95
1.05,right,1,,,,,,,stim/centre.png,stim/congLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.664000034,,,3,0,3,0,1,2,2,0,96,6,1,95
0.9,left,1,,,,,,,stim/lower.png,stim/incongRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.924999952,,,3,0,3,0,1,2,2,0,96,28,1,95
1.35,left,1,,,,,,,stim/centre.png,stim/neutralRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.580999851,,,3,0,3,0,1,2,2,0,96,46,1,95
0.4,right,1,,,,,,,stim/centre.png,stim/congRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.648000002,,,3,0,3,0,1,2,2,0,96,10,1,95
0.6,right,1,,,,,,,stim/blank.png,stim/congRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.513000011,,,3,0,3,0,1,2,2,0,96,11,1,95
1.25,right,1,,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.549000025,,,3,0,3,0,1,2,2,0,96,38,1,95
0.95,left,1,,,,,,,stim/centre.png,stim/incongLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.796999931,,,3,0,3,0,1,2,2,0,96,18,1,95
0.95,left,1,,,,,,,stim/both.png,stim/congLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.763000011,,,3,0,3,0,1,2,2,0,96,1,1,95
1.45,left,1,,,,,,,stim/both.png,stim/neutralLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.549000025,,,3,0,3,0,1,2,2,0,96,33,1,95
1.05,right,1,,,,,,,stim/upper.png,stim/incongRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.713999987,,,3,0,3,0,1,2,2,0,96,24,1,95
0.9,left,1,,,,,,,stim/upper.png,stim/incongLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.54700017,,,3,0,3,0,1,2,2,0,96,16,1,95
1,left,1,,,,,,,stim/upper.png,stim/congLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.463999987,,,3,0,3,0,1,2,2,0,96,0,1,95
0.9,left,1,,,,,,,stim/both.png,stim/neutralRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.613999844,,,3,0,3,0,1,2,2,0,96,45,1,95
0.55,left,1,,,,,,,stim/lower.png,stim/neutralRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.647000074,,,3,0,3,0,1,2,2,0,96,44,1,95
0.85,right,1,,,,,,,stim/upper.png,stim/neutralRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.513999939,,,3,0,3,0,1,2,2,0,96,40,1,95
0.75,left,1,,,,,,,stim/centre.png,stim/congRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.430999994,,,3,0,3,0,1,2,2,0,96,14,1,95
0.5,left,1,,,,,,,stim/lower.png,stim/congRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.582000017,,,3,0,3,0,1,2,2,0,96,12,1,95
0.85,right,1,,,,,,,stim/blank.png,stim/congLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.463999987,,,3,0,3,0,1,2,2,0,96,7,1,95
1.4,right,1,,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.614000082,,,3,0,3,0,1,2,2,0,96,36,1,95
0.85,left,1,,,,,,,stim/blank.png,stim/incongLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.630000114,,,3,0,3,0,1,2,2,0,96,19,1,95
1.45,left,1,,,,,,,stim/centre.png,stim/incongRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.631000042,,,3,0,3,0,1,2,2,0,96,30,1,95
0.95,left,1,,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.562000036,,,3,0,3,0,1,2,2,0,96,35,1,95
0.75,left,1,,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.59800005,,,3,0,3,0,1,2,2,0,96,34,1,95
1.3,right,1,,,,,,,stim/centre.png,stim/neutralRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.480000019,,,3,0,3,0,1,2,2,0,96,42,1,95
1.45,left,0,,,,,,,stim/lower.png,stim/incongLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.464999914,,,3,0,3,0,1,2,2,0,96,20,1,95
0.45,right,1,,,,,,,stim/upper.png,stim/congRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.881000042,,,3,0,3,0,1,2,2,0,96,8,1,95
1.15,left,1,,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.596999884,,,3,0,3,0,1,2,2,0,96,32,1,95
1.2,right,1,,,,,,,stim/blank.png,stim/incongRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.781000137,,,3,0,3,0,1,2,2,0,96,27,1,95
0.8,left,1,,,,,,,stim/blank.png,stim/incongRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.963999987,,,3,0,3,0,1,2,2,0,96,31,1,95
0.75,left,1,,,,,,,stim/centre.png,stim/congLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.730000019,,,3,0,3,0,1,2,2,0,96,2,1,95
0.9,left,1,,,,,,,stim/blank.png,stim/congLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.597000122,,,3,0,3,0,1,2,2,0,96,3,1,95
1.05,left,1,,,,,,,stim/blank.png,stim/neutralRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.748999834,,,3,0,3,0,1,2,2,0,96,47,1,95
1.35,right,1,,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.648000002,,,3,0,3,0,1,2,2,0,96,39,1,95
1.3,right,1,,,,,,,stim/both.png,stim/congLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.545000076,,,3,0,3,0,1,2,2,0,96,5,1,95
1.2,left,1,,,,,,,stim/both.png,stim/incongRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.61500001,,,3,0,3,0,1,2,2,0,96,29,1,95
,,,,,,,,,,,,,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,,,,3,0,3,0,1,2,,,,,,
0.55,left,1,,,,,,,stim/both.png,stim/congRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.663000107,,,3,0,3,0,1,2,2,0,96,13,1,95
0.4,right,1,,,,,,,stim/centre.png,stim/neutralRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.829999924,,,3,0,3,0,1,2,2,0,96,42,1,95
0.4,left,1,,,,,,,stim/both.png,stim/incongLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.947000027,,,3,0,3,0,1,2,2,0,96,17,1,95
1.1,right,1,,,,,,,stim/both.png,stim/incongLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.930000067,,,3,0,3,0,1,2,2,0,96,21,1,95
1.35,left,1,,,,,,,stim/centre.png,stim/incongLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.595999956,,,3,0,3,0,1,2,2,0,96,18,1,95
0.65,right,1,,,,,,,stim/both.png,stim/neutralRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.730999947,,,3,0,3,0,1,2,2,0,96,41,1,95
1,right,1,,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.612999916,,,3,0,3,0,1,2,2,0,96,39,1,95
0.9,left,1,,,,,,,stim/blank.png,stim/congRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.447000027,,,3,0,3,0,1,2,2,0,96,15,1,95
1.1,right,1,,,,,,,stim/centre.png,stim/congLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.529999971,,,3,0,3,0,1,2,2,0,96,6,1,95
0.55,right,1,,,,,,,stim/upper.png,stim/incongRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.68200016,,,3,0,3,0,1,2,2,0,96,24,1,95
0.9,right,1,,,,,,,stim/both.png,stim/congRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.579999924,,,3,0,3,0,1,2,2,0,96,9,1,95
0.6,left,1,,,,,,,stim/centre.png,stim/congLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.480999947,,,3,0,3,0,1,2,2,0,96,2,1,95
0.8,left,1,,,,,,,stim/centre.png,stim/incongRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.931999922,,,3,0,3,0,1,2,2,0,96,30,1,95
0.65,left,1,,,,,,,stim/both.png,stim/neutralRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.84800005,,,3,0,3,0,1,2,2,0,96,45,1,95
1.3,right,1,,,,,,,stim/blank.png,stim/congRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.546999931,,,3,0,3,0,1,2,2,0,96,11,1,95
0.4,right,1,,,,,,,stim/blank.png,stim/incongLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,1.582000017,,,3,0,3,0,1,2,2,0,96,23,1,95
