fixDuration,resp.keys,resp.corr,resp.rt,participant,session,date,expName,psychopyVersion,frameRate,instResp.keys,instResp.rt
0.8,right,1,0.596000195,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.3,right,1,0.661999941,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.55,left,1,0.545999765,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.5,right,1,0.662999868,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1,left,1,0.529000044,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.9,left,1,0.763000011,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.4,left,1,0.546000004,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.55,right,1,0.56400013,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.4,right,1,0.713000059,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.45,right,1,0.546000004,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.8,left,1,0.562999964,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.9,left,1,0.463999987,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.25,right,1,0.531000137,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.55,left,1,0.546000004,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.2,left,1,0.513000011,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.7,left,1,0.763000011,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.75,left,1,0.595999956,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.55,right,1,0.546000004,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.2,left,1,0.629000187,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.4,left,1,0.627000093,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.5,right,1,0.513000011,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.95,left,1,0.497000217,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.8,right,1,0.480000019,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.2,right,1,0.696000099,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.1,right,1,0.496000051,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.95,left,1,0.529000044,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.35,right,1,0.613999844,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.8,left,1,0.763000011,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.05,left,1,0.513000011,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.15,right,1,0.629999876,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.85,left,1,0.429000139,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.8,left,1,0.729000092,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.2,right,1,0.562999964,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.7,right,1,0.529999971,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
,,,,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.35,left,1,0.513999939,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
