fixDuration,resp.keys,resp.corr,resp.rt,participant,session,date,expName,psychopyVersion,frameRate,instResp.keys,instResp.rt
1.4,left,1,0.447999954,,001,2019-09-23_14h07.59.228,ANT,3.1.3,60,,
1.1,left,1,0.430000067,,001,2019-09-23_14h07.59.228,ANT,3.1.3,60,,
0.95,right,1,0.396999836,,001,2019-09-23_14h07.59.228,ANT,3.1.3,60,,
0.6,left,1,0.429999828,,001,2019-09-23_14h07.59.228,ANT,3.1.3,60,,
1,right,1,0.413000107,,001,2019-09-23_14h07.59.228,ANT,3.1.3,60,,
1.3,left,1,0.565000057,,001,2019-09-23_14h07.59.228,ANT,3.1.3,60,,
0.7,right,1,0.480999947,,001,2019-09-23_14h07.59.228,ANT,3.1.3,60,,
1.35,left,1,0.447999954,,001,2019-09-23_14h07.59.228,ANT,3.1.3,60,,
1.1,right,0,0.447000027,,001,2019-09-23_14h07.59.228,ANT,3.1.3,60,,
0.85,left,0,0.446999788,,001,2019-09-23_14h07.59.228,ANT,3.1.3,60,,
0.4,right,1,0.447000027,,001,2019-09-23_14h07.59.228,ANT,3.1.3,60,,
0.65,right,1,0.413000107,,001,2019-09-23_14h07.59.228,ANT,3.1.3,60,,
1.05,left,1,0.447999954,,001,2019-09-23_14h07.59.228,ANT,3.1.3,60,,
,,,,,001,2019-09-23_14h07.59.228,ANT,3.1.3,60,,
