fixDuration,resp.keys,resp.corr,resp.rt,participant,session,date,expName,psychopyVersion,frameRate,instResp.keys,instResp.rt
1.1,left,1,0.592999935,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.95,right,1,0.641000032,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1,right,1,0.407000065,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.15,right,1,0.628000021,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.85,right,1,0.746999979,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.5,left,1,0.562000036,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.5,right,1,0.546999931,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.5,right,1,0.943000078,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.75,left,1,0.646000147,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.4,left,1,0.628999949,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.7,right,1,0.578000069,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.7,right,1,0.978000164,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.95,left,1,0.90899992,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.25,left,1,0.794999838,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.5,left,1,0.609999895,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.35,left,1,0.478000164,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.45,right,1,0.645999908,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.55,left,1,1.227999926,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1,left,1,0.580000162,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.2,right,1,0.627000093,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.45,left,1,0.976000071,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.55,right,1,0.546000004,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.45,right,1,0.628999949,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.55,right,1,0.710999966,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1,right,1,0.360999823,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.75,right,1,0.494999886,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.65,left,1,0.859999895,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.9,right,1,0.842999935,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1,right,1,0.855000019,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.6,left,1,0.628999949,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.3,right,1,0.825999975,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.75,left,1,0.64199996,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.55,right,1,0.548000097,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.45,left,1,0.743999958,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.05,left,1,0.876000166,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.75,left,1,0.595999956,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.45,left,1,0.494999886,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.45,left,1,0.696000099,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.5,right,1,0.760999918,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.45,left,1,0.57799983,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.75,right,1,0.612999916,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.8,left,1,0.611999989,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.35,left,1,0.828000069,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.8,right,1,0.644999981,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.65,right,1,0.830999851,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.7,right,1,0.662999868,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.4,right,1,0.694000006,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.45,left,1,0.562999964,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.5,left,1,0.679999828,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.75,right,1,0.562000036,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.35,left,1,0.694999933,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.5,right,1,0.726999998,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.45,right,1,0.578999996,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
,,,,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.3,right,1,0.530999899,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.5,left,1,0.645999908,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.65,right,1,0.546000004,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.75,left,1,0.595999956,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.55,left,1,0.671000004,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.3,left,1,0.511999846,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.95,left,1,0.392999887,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.45,left,1,0.562999964,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.85,right,1,0.513000011,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.35,right,1,0.845000029,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.25,right,1,0.576999903,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.55,left,1,0.545000076,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.75,left,1,0.562000036,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.25,left,1,0.723999977,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.25,right,1,0.592999935,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.95,right,1,0.578999996,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.5,right,1,0.664000034,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.4,left,1,0.630000114,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.2,right,1,0.463000059,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.45,left,1,0.791000128,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.55,right,1,0.644000053,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.8,right,1,0.644999981,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.55,right,1,0.794999838,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.65,left,1,0.762000084,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.25,left,1,0.648000002,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.65,left,1,0.743000031,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.25,right,1,0.677000046,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.75,right,1,1.25999999,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.75,left,1,0.713000059,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.6,left,1,0.759000063,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.5,right,1,0.694000006,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.55,right,1,0.644999981,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.7,left,1,0.761000156,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.5,,0,,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.95,right,1,0.479000092,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.45,left,1,0.593999863,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.55,right,1,0.711999893,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.55,left,1,0.609999895,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.65,right,1,0.77699995,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.85,left,1,0.875999928,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.4,right,1,0.894000053,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.75,right,1,0.77699995,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.2,right,1,0.493000031,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.9,left,1,0.640999794,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1,left,1,0.54399991,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.2,right,1,0.795000076,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1,right,1,0.728000164,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.3,left,1,0.725999832,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.4,left,1,0.79399991,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.55,right,1,0.576999903,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.65,right,1,0.593999863,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.55,left,1,0.728999853,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.05,right,1,0.677999973,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.9,left,1,0.627000093,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.7,right,1,0.592999935,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1,right,1,0.911000013,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.85,left,1,0.92599988,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.6,left,1,0.429999828,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.4,right,1,0.697000027,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.55,left,1,0.547999859,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.45,right,0,0.514000177,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.15,right,1,0.593000174,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.4,right,1,0.592999935,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1,right,1,0.644000053,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.95,left,1,0.612999916,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.95,left,1,0.592999935,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.5,right,1,0.661999941,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.6,left,1,0.661000013,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.45,left,1,0.511999846,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.7,left,1,0.712000132,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.7,left,1,0.595999956,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.6,right,1,0.760999918,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.5,left,1,0.628999949,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.05,right,1,0.642999887,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.7,left,1,0.576999903,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.55,right,1,0.659999847,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.5,right,1,0.661000013,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.2,right,1,0.476999998,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.65,left,1,0.546000004,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1,left,1,0.690999985,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.55,right,1,0.842999935,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.1,left,1,0.696000099,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.55,right,1,0.562000036,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.25,left,1,0.580000162,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1,left,1,0.53000021,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.5,right,1,0.677999973,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.6,left,1,0.694000006,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.6,right,1,0.527000189,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.55,right,1,0.512000084,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.85,right,1,0.529999971,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.2,right,1,0.680000067,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1,right,1,0.660000086,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.4,left,1,0.510999918,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.35,left,1,0.626999855,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.8,left,1,0.611999989,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.4,right,1,0.378999949,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
,,,,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.35,left,1,0.746000051,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.5,right,1,0.795000076,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.45,right,1,0.677999973,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.95,right,1,0.526000023,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.45,left,1,0.541000128,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1,left,1,0.7099998,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.25,right,1,0.529999971,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.55,left,1,0.561000109,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.85,left,1,0.475000143,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.4,left,1,0.628000021,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.5,right,1,0.712000132,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.3,right,1,0.443000078,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.2,right,1,0.526000023,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.85,right,1,0.778000116,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.4,right,1,0.663000107,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.15,left,1,0.560000181,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.3,left,1,0.724999905,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.2,left,1,0.909000158,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.55,left,1,0.54399991,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.15,right,1,0.560000181,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.3,left,1,0.627000093,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.65,right,1,0.512000084,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.05,left,1,0.527999878,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.85,left,1,0.444999933,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.9,left,1,0.678999901,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.55,right,1,0.461999893,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.75,left,1,0.760999918,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.45,left,1,0.69299984,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1,right,1,0.542999983,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.75,right,1,0.611999989,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.6,left,1,0.777999878,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.1,right,1,0.611999989,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.05,left,1,0.825999975,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.75,left,1,0.558999777,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.55,left,1,0.796000004,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.15,right,1,0.595000029,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.9,right,1,0.561999798,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.15,right,1,0.546000004,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.7,left,1,0.816999912,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.4,left,1,0.50999999,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.85,right,1,0.478000164,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.5,left,1,0.578000069,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.3,right,1,0.559000015,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.05,right,1,0.661000013,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1,right,1,0.542999983,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.8,right,1,0.427000046,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.9,left,1,0.611000061,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.85,right,1,0.794000149,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.85,left,1,0.662000179,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.45,right,1,0.430000067,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.95,right,1,0.927999973,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.05,left,1,0.744999886,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.5,left,1,0.444000006,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.05,left,1,0.744999886,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.7,right,1,0.578999996,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.9,left,1,0.610999823,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.45,left,1,0.611000061,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.85,right,1,0.626999855,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.6,left,1,0.594000101,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.3,right,1,0.57799983,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.75,left,1,0.526000023,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.5,right,1,0.746000051,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.9,right,1,0.711999893,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.45,left,1,0.644999981,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.75,right,1,0.710999966,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.7,left,1,0.760999918,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.55,right,1,0.710999966,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.75,right,1,0.593999863,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.4,left,1,0.944999933,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.05,left,1,0.595999956,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.8,right,1,0.477999926,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.4,right,1,0.441999912,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.25,left,1,0.726999998,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.55,left,1,0.626999855,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.5,left,1,0.480999947,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.85,right,1,0.609999895,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.15,left,1,0.57799983,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.35,right,1,0.460999966,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1,left,0,0.393000126,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.3,left,1,0.56099987,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.95,right,1,0.392999887,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.05,right,1,0.493000031,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.3,left,1,0.864000082,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.8,left,1,0.81099987,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
